id,weeklong_id,user_id,player_code,type,status,poisoned,points,kills,starve_date
223,4,390,7f6fd,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
224,4,391,e08e7,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
225,4,348,60d95,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
226,4,392,f449d,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
227,4,393,dbd1c,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
228,4,397,40429,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
229,4,399,bd339,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
230,4,400,d6577,normal,deceased,0,20,0,"2019-04-19 14:32:58"
231,4,402,dd222,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
232,4,404,b569d,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
233,4,314,2a8a3,normal,human,0,120,0,"2019-04-20 13:21:40"
234,4,407,74db0,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
235,4,301,75c7c,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
236,4,408,9ad0e,normal,zombie,0,120,0,"2019-04-20 15:05:41"
237,4,156,63448,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
238,4,409,d8029,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
239,4,410,d3965,normal,deceased,0,10,0,"2019-04-18 15:00:08"
240,4,411,f63f0,normal,zombie,0,20,2,"2019-04-20 04:54:32"
241,4,412,348fa,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
242,4,106,678c6,suicide,deceased,0,5,0,"2019-04-18 11:21:58"
243,4,413,cc9ab,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
244,4,415,51a0c,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
245,4,416,90c70,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
246,4,117,f948c,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
247,4,417,430b6,inactive,deceased,0,0,0,"2019-04-17 15:00:08"
248,4,418,3fd3f,inactive,deceased,0,0,0,"2019-04-17 17:42:20"
249,4,308,b8850,normal,human,0,255,0,"2019-04-20 14:46:20"
250,4,420,9f8bf,inactive,deceased,0,0,0,"2019-04-17 17:59:27"
251,4,91,238ac,normal,deceased,0,55,1,"2019-04-19 04:38:45"
252,4,421,1a8a1,normal,deceased,0,15,0,"2019-04-18 06:05:08"
253,4,422,ff5c4,inactive,deceased,0,0,0,"2019-04-18 06:08:47"
254,4,424,c6663,inactive,deceased,0,0,0,"2019-04-17 19:07:33"
255,4,425,3430f,inactive,deceased,0,0,0,"2019-04-17 19:09:50"
256,4,365,8de7e,normal,deceased,0,15,0,"2019-04-18 10:41:29"
257,4,426,ec098,inactive,deceased,0,0,0,"2019-04-17 20:14:36"
258,4,364,c7c58,normal,deceased,0,15,0,"2019-04-18 08:29:43"
259,4,427,dc443,normal,zombie,0,100,1,"2019-04-21 13:51:39"
260,4,367,f2fbc,inactive,deceased,0,0,0,"2019-04-17 20:39:40"
261,4,430,3210f,inactive,deceased,0,0,0,"2019-04-17 21:03:35"
262,4,363,5804c,inactive,deceased,0,0,0,"2019-04-17 23:30:55"
263,4,438,33ea1,normal,zombie,0,0,0,"2019-04-20 06:52:19"
264,5,1,be3e0,oz,zombie,0,142,2,"2019-11-17 16:10:09"
265,5,174,48c21,normal,zombie,0,42,0,"2019-11-16 16:10:25"
266,5,83,42d3d,normal,human,0,190,0,"2019-11-17 15:40:33"
267,5,439,5ff5c,normal,zombie,0,95,0,"2019-11-16 17:15:44"
268,5,101,9c23b,inactive,deceased,0,0,0,"2019-11-14 14:00:08"
269,5,116,25af0,inactive,deceased,0,0,0,"2019-11-14 14:00:08"
270,5,111,f7d96,inactive,deceased,0,0,0,"2019-11-14 14:00:08"
271,5,479,9b1b5,inactive,deceased,0,0,0,"2019-11-14 14:00:08"
272,5,460,dd30d,inactive,deceased,0,0,0,"2019-11-14 14:00:08"
273,5,45,56db2,inactive,deceased,0,0,0,"2019-11-14 14:00:08"
274,5,133,93295,inactive,deceased,0,0,0,"2019-11-14 14:00:08"
